07/04/2021,735,Croatia,30
06/04/2021,138,Croatia,25
05/04/2021,1376,Croatia,33
04/04/2021,2234,Croatia,29
03/04/2021,2362,Croatia,29
02/04/2021,2422,Croatia,20
01/04/2021,2623,Croatia,19
31/03/2021,1487,Croatia,17
30/03/2021,300,Croatia,18
29/03/2021,1321,Croatia,21
28/03/2021,1790,Croatia,18
27/03/2021,1802,Croatia,16
26/03/2021,1673,Croatia,10
25/03/2021,1891,Croatia,20
24/03/2021,956,Croatia,22
23/03/2021,150,Croatia,13
22/03/2021,834,Croatia,20
21/03/2021,1186,Croatia,10
20/03/2021,1112,Croatia,17
19/03/2021,1197,Croatia,17
18/03/2021,1445,Croatia,12
17/03/2021,691,Croatia,12
16/03/2021,129,Croatia,8
15/03/2021,561,Croatia,7
14/03/2021,823,Croatia,23
13/03/2021,823,Croatia,12
12/03/2021,777,Croatia,10
11/03/2021,962,Croatia,4
10/03/2021,491,Croatia,12
09/03/2021,94,Croatia,19
08/03/2021,394,Croatia,5
07/03/2021,658,Croatia,15
06/03/2021,590,Croatia,6
05/03/2021,667,Croatia,9
04/03/2021,747,Croatia,7
03/03/2021,394,Croatia,11
02/03/2021,91,Croatia,11
01/03/2021,242973,Croatia,5526
04/10/2021,83,Cyprus,0
03/10/2021,84,Cyprus,0
02/10/2021,59,Cyprus,2
01/10/2021,129,Cyprus,0
30/09/2021,123,Cyprus,0
29/09/2021,117,Cyprus,0
28/09/2021,136,Cyprus,0
27/09/2021,78,Cyprus,1
26/09/2021,99,Cyprus,1
25/09/2021,109,Cyprus,0
24/09/2021,145,Cyprus,2
23/09/2021,106,Cyprus,0
22/09/2021,117,Cyprus,0
21/09/2021,156,Cyprus,1
20/09/2021,94,Cyprus,0
19/09/2021,140,Cyprus,2
18/09/2021,153,Cyprus,0
17/09/2021,124,Cyprus,1
16/09/2021,230,Cyprus,1
15/09/2021,126,Cyprus,2
14/09/2021,159,Cyprus,4
13/09/2021,100,Cyprus,0
12/09/2021,136,Cyprus,1
11/09/2021,142,Cyprus,1
10/09/2021,174,Cyprus,3
09/09/2021,182,Cyprus,5
08/09/2021,206,Cyprus,2
07/09/2021,594,Cyprus,1
06/09/2021,67,Cyprus,3
05/09/2021,118,Cyprus,0
04/09/2021,171,Cyprus,1
03/09/2021,214,Cyprus,4
02/09/2021,178,Cyprus,2
01/09/2021,219,Cyprus,2
31/08/2021,297,Cyprus,2
30/08/2021,166,Cyprus,1
29/08/2021,208,Cyprus,2
28/08/2021,245,Cyprus,5
27/08/2021,284,Cyprus,2
26/08/2021,248,Cyprus,4
25/08/2021,285,Cyprus,1
24/08/2021,341,Cyprus,2
23/08/2021,189,Cyprus,6
22/08/2021,273,Cyprus,2
21/08/2021,330,Cyprus,5
20/08/2021,348,Cyprus,3
19/08/2021,367,Cyprus,5
18/08/2021,328,Cyprus,0
17/08/2021,466,Cyprus,4
16/08/2021,106,Cyprus,3
15/08/2021,322,Cyprus,1
14/08/2021,384,Cyprus,2
13/08/2021,386,Cyprus,3
12/08/2021,456,Cyprus,4
11/08/2021,425,Cyprus,4
10/08/2021,645,Cyprus,4
09/08/2021,351,Cyprus,4
08/08/2021,440,Cyprus,2
07/08/2021,476,Cyprus,4
06/08/2021,560,Cyprus,2
05/08/2021,527,Cyprus,3
04/08/2021,499,Cyprus,1
03/08/2021,636,Cyprus,4
02/08/2021,295,Cyprus,2
01/08/2021,655,Cyprus,2
31/07/2021,663,Cyprus,4
30/07/2021,715,Cyprus,2
29/07/2021,768,Cyprus,4
28/07/2021,831,Cyprus,1
27/07/2021,1026,Cyprus,5
26/07/2021,726,Cyprus,1
25/07/2021,880,Cyprus,3
24/07/2021,990,Cyprus,3
23/07/2021,993,Cyprus,2
22/07/2021,1107,Cyprus,2
21/07/2021,1071,Cyprus,2
20/07/2021,1357,Cyprus,4
19/07/2021,907,Cyprus,2
18/07/2021,1061,Cyprus,0
17/07/2021,1255,Cyprus,3
16/07/2021,1269,Cyprus,0
15/07/2021,1215,Cyprus,0
14/07/2021,1239,Cyprus,2
13/07/2021,1279,Cyprus,1
12/07/2021,871,Cyprus,0
11/07/2021,933,Cyprus,0
10/07/2021,1101,Cyprus,0
09/07/2021,1110,Cyprus,0
08/07/2021,1018,Cyprus,0
07/07/2021,968,Cyprus,0
06/07/2021,963,Cyprus,0
05/07/2021,559,Cyprus,1
04/07/2021,591,Cyprus,0
03/07/2021,641,Cyprus,0
02/07/2021,525,Cyprus,0
01/07/2021,533,Cyprus,0
30/06/2021,422,Cyprus,0
29/06/2021,343,Cyprus,1
28/06/2021,235,Cyprus,0
27/06/2021,233,Cyprus,0
26/06/2021,229,Cyprus,0
25/06/2021,178,Cyprus,0
24/06/2021,166,Cyprus,0
23/06/2021,153,Cyprus,0
22/06/2021,81,Cyprus,0
21/06/2021,65,Cyprus,0
20/06/2021,71,Cyprus,0
19/06/2021,77,Cyprus,0
18/06/2021,68,Cyprus,0
17/06/2021,77,Cyprus,0
16/06/2021,77,Cyprus,0
15/06/2021,57,Cyprus,0
14/06/2021,47,Cyprus,0
13/06/2021,44,Cyprus,1
12/06/2021,60,Cyprus,0
11/06/2021,53,Cyprus,2
10/06/2021,71,Cyprus,0
09/06/2021,82,Cyprus,3
08/06/2021,65,Cyprus,1
07/06/2021,33,Cyprus,1
06/06/2021,49,Cyprus,1
05/06/2021,72,Cyprus,1
04/06/2021,69,Cyprus,0
03/06/2021,49,Cyprus,2
02/06/2021,72,Cyprus,0
01/06/2021,54,Cyprus,1
31/05/2021,46,Cyprus,0
30/05/2021,65,Cyprus,0
29/05/2021,70,Cyprus,1
28/05/2021,85,Cyprus,1
27/05/2021,73,Cyprus,0
26/05/2021,80,Cyprus,2
25/05/2021,99,Cyprus,2
24/05/2021,57,Cyprus,2
23/05/2021,98,Cyprus,1
22/05/2021,135,Cyprus,1
21/05/2021,107,Cyprus,2
20/05/2021,122,Cyprus,0
19/05/2021,153,Cyprus,1
18/05/2021,190,Cyprus,2
17/05/2021,141,Cyprus,0
16/05/2021,162,Cyprus,0
15/05/2021,175,Cyprus,4
14/05/2021,214,Cyprus,0
13/05/2021,208,Cyprus,3
12/05/2021,281,Cyprus,2
11/05/2021,356,Cyprus,2
10/05/2021,264,Cyprus,2
09/05/2021,406,Cyprus,2
08/05/2021,342,Cyprus,1
07/05/2021,416,Cyprus,2
06/05/2021,541,Cyprus,1
05/05/2021,718,Cyprus,5
04/05/2021,446,Cyprus,6
03/05/2021,43,Cyprus,3
02/05/2021,356,Cyprus,2
01/05/2021,532,Cyprus,2
30/04/2021,737,Cyprus,3
29/04/2021,751,Cyprus,2
28/04/2021,700,Cyprus,1
27/04/2021,917,Cyprus,4
26/04/2021,569,Cyprus,2
25/04/2021,815,Cyprus,1
24/04/2021,926,Cyprus,0
23/04/2021,832,Cyprus,1
22/04/2021,874,Cyprus,1
21/04/2021,828,Cyprus,1
20/04/2021,1021,Cyprus,3
19/04/2021,733,Cyprus,2
18/04/2021,805,Cyprus,2
17/04/2021,718,Cyprus,4
16/04/2021,670,Cyprus,3
15/04/2021,627,Cyprus,6
14/04/2021,609,Cyprus,0
13/04/2021,623,Cyprus,3
12/04/2021,393,Cyprus,0
11/04/2021,502,Cyprus,2
10/04/2021,552,Cyprus,2
09/04/2021,597,Cyprus,1
08/04/2021,541,Cyprus,2
07/04/2021,546,Cyprus,2
06/04/2021,625,Cyprus,1
05/04/2021,423,Cyprus,1
04/04/2021,388,Cyprus,0
03/04/2021,529,Cyprus,1
02/04/2021,414,Cyprus,1
01/04/2021,457,Cyprus,2
31/03/2021,392,Cyprus,3
30/03/2021,488,Cyprus,2
29/03/2021,300,Cyprus,3
28/03/2021,282,Cyprus,2
27/03/2021,338,Cyprus,1
26/03/2021,300,Cyprus,0
25/03/2021,331,Cyprus,2
24/03/2021,310,Cyprus,1
23/03/2021,436,Cyprus,1
22/03/2021,360,Cyprus,1
21/03/2021,340,Cyprus,1
20/03/2021,385,Cyprus,0
19/03/2021,341,Cyprus,1
18/03/2021,391,Cyprus,0
17/03/2021,453,Cyprus,0
16/03/2021,267,Cyprus,0
15/03/2021,343,Cyprus,2
14/03/2021,345,Cyprus,0
13/03/2021,405,Cyprus,2
12/03/2021,384,Cyprus,1
11/03/2021,449,Cyprus,2
10/03/2021,376,Cyprus,1
09/03/2021,380,Cyprus,0
08/03/2021,290,Cyprus,1
07/03/2021,311,Cyprus,0
06/03/2021,266,Cyprus,0
05/03/2021,279,Cyprus,0
04/03/2021,265,Cyprus,0
03/03/2021,258,Cyprus,0
02/03/2021,243,Cyprus,1
01/03/2021,34364,Cyprus,233
04/10/2021,317,Czechia,0
03/10/2021,556,Czechia,1
02/10/2021,822,Czechia,2
01/10/2021,923,Czechia,16
30/09/2021,731,Czechia,4
29/09/2021,470,Czechia,1
28/09/2021,668,Czechia,0
27/09/2021,256,Czechia,1
26/09/2021,411,Czechia,1
25/09/2021,496,Czechia,1
24/09/2021,484,Czechia,3
23/09/2021,525,Czechia,2
22/09/2021,597,Czechia,4
21/09/2021,487,Czechia,11
20/09/2021,182,Czechia,1
19/09/2021,304,Czechia,1
18/09/2021,443,Czechia,2
17/09/2021,554,Czechia,5
16/09/2021,524,Czechia,5
15/09/2021,555,Czechia,1
14/09/2021,487,Czechia,2
13/09/2021,136,Czechia,1
12/09/2021,253,Czechia,0
11/09/2021,451,Czechia,0
10/09/2021,421,Czechia,0
09/09/2021,373,Czechia,5
08/09/2021,590,Czechia,0
07/09/2021,394,Czechia,2
06/09/2021,138,Czechia,0
05/09/2021,205,Czechia,0
04/09/2021,308,Czechia,1
03/09/2021,308,Czechia,1
02/09/2021,262,Czechia,0
01/09/2021,287,Czechia,0
31/08/2021,245,Czechia,2
30/08/2021,82,Czechia,0
29/08/2021,131,Czechia,1
28/08/2021,187,Czechia,2
27/08/2021,213,Czechia,6
26/08/2021,248,Czechia,6
25/08/2021,254,Czechia,2
24/08/2021,210,Czechia,0
23/08/2021,107,Czechia,0
22/08/2021,134,Czechia,1
21/08/2021,174,Czechia,0
20/08/2021,175,Czechia,2
19/08/2021,212,Czechia,4
18/08/2021,299,Czechia,2
17/08/2021,221,Czechia,1
16/08/2021,75,Czechia,2
15/08/2021,142,Czechia,0
14/08/2021,212,Czechia,1
13/08/2021,193,Czechia,0
12/08/2021,225,Czechia,1
11/08/2021,271,Czechia,2
10/08/2021,169,Czechia,6
09/08/2021,104,Czechia,0
08/08/2021,180,Czechia,0
07/08/2021,147,Czechia,1
06/08/2021,165,Czechia,1
05/08/2021,206,Czechia,0
04/08/2021,237,Czechia,0
03/08/2021,151,Czechia,1
02/08/2021,77,Czechia,2
01/08/2021,116,Czechia,2
31/07/2021,139,Czechia,0
30/07/2021,204,Czechia,0
29/07/2021,194,Czechia,0
28/07/2021,253,Czechia,0
27/07/2021,198,Czechia,0
26/07/2021,80,Czechia,0
25/07/2021,125,Czechia,0
24/07/2021,187,Czechia,0
23/07/2021,193,Czechia,0
22/07/2021,231,Czechia,1
21/07/2021,299,Czechia,0
20/07/2021,219,Czechia,2
19/07/2021,116,Czechia,1
18/07/2021,197,Czechia,0
17/07/2021,239,Czechia,2
16/07/2021,226,Czechia,0
15/07/2021,259,Czechia,0
14/07/2021,320,Czechia,0
13/07/2021,242,Czechia,0
12/07/2021,147,Czechia,2
11/07/2021,157,Czechia,0
10/07/2021,283,Czechia,0
09/07/2021,249,Czechia,0
08/07/2021,278,Czechia,0
07/07/2021,109,Czechia,0
06/07/2021,129,Czechia,0
05/07/2021,107,Czechia,1
04/07/2021,124,Czechia,0
03/07/2021,165,Czechia,2
02/07/2021,166,Czechia,1
01/07/2021,136,Czechia,1
30/06/2021,156,Czechia,0
29/06/2021,151,Czechia,0
28/06/2021,58,Czechia,0
27/06/2021,68,Czechia,2
26/06/2021,132,Czechia,1
25/06/2021,96,Czechia,2
24/06/2021,105,Czechia,0
23/06/2021,112,Czechia,2
22/06/2021,119,Czechia,1
21/06/2021,57,Czechia,1
20/06/2021,63,Czechia,0
19/06/2021,144,Czechia,3
18/06/2021,157,Czechia,4
17/06/2021,129,Czechia,1
16/06/2021,206,Czechia,4
15/06/2021,175,Czechia,0
14/06/2021,41,Czechia,2
13/06/2021,73,Czechia,3
12/06/2021,179,Czechia,2
11/06/2021,190,Czechia,6
10/06/2021,250,Czechia,2
09/06/2021,384,Czechia,6
08/06/2021,294,Czechia,4
07/06/2021,98,Czechia,4
06/06/2021,153,Czechia,2
05/06/2021,320,Czechia,7
04/06/2021,423,Czechia,3
03/06/2021,353,Czechia,5
02/06/2021,479,Czechia,6
01/06/2021,513,Czechia,10
31/05/2021,112,Czechia,4
30/05/2021,222,Czechia,6
29/05/2021,454,Czechia,7
28/05/2021,506,Czechia,15
27/05/2021,538,Czechia,10
26/05/2021,661,Czechia,8
25/05/2021,697,Czechia,7
24/05/2021,197,Czechia,12
23/05/2021,336,Czechia,11
22/05/2021,671,Czechia,12
21/05/2021,677,Czechia,17
20/05/2021,778,Czechia,16
19/05/2021,1200,Czechia,14
18/05/2021,1130,Czechia,22
17/05/2021,257,Czechia,13
16/05/2021,597,Czechia,16
15/05/2021,1051,Czechia,18
14/05/2021,1223,Czechia,21
13/05/2021,1264,Czechia,33
12/05/2021,1691,Czechia,33
11/05/2021,1545,Czechia,32
10/05/2021,384,Czechia,34
09/05/2021,727,Czechia,31
08/05/2021,1638,Czechia,28
07/05/2021,1572,Czechia,43
06/05/2021,1873,Czechia,37
05/05/2021,2416,Czechia,44
04/05/2021,2220,Czechia,37
03/05/2021,509,Czechia,34
02/05/2021,1171,Czechia,33
01/05/2021,2167,Czechia,49
30/04/2021,2230,Czechia,42
29/04/2021,2488,Czechia,67
28/04/2021,3241,Czechia,50
27/04/2021,2581,Czechia,58
26/04/2021,825,Czechia,53
25/04/2021,1309,Czechia,56
24/04/2021,2601,Czechia,53
23/04/2021,2629,Czechia,56
22/04/2021,2951,Czechia,64
21/04/2021,3817,Czechia,63
20/04/2021,3342,Czechia,72
19/04/2021,834,Czechia,78
18/04/2021,1541,Czechia,73
17/04/2021,3218,Czechia,65
16/04/2021,3264,Czechia,86
15/04/2021,3719,Czechia,90
14/04/2021,5068,Czechia,91
13/04/2021,3867,Czechia,84
12/04/2021,985,Czechia,93
11/04/2021,2207,Czechia,109
10/04/2021,4825,Czechia,106
09/04/2021,5284,Czechia,121
08/04/2021,7055,Czechia,121
07/04/2021,5586,Czechia,114
06/04/2021,1419,Czechia,124
05/04/2021,1928,Czechia,146
04/04/2021,2160,Czechia,125
03/04/2021,3836,Czechia,104
02/04/2021,6249,Czechia,152
01/04/2021,7270,Czechia,153
31/03/2021,8640,Czechia,170
30/03/2021,6938,Czechia,180
29/03/2021,1744,Czechia,117
28/03/2021,3972,Czechia,181
27/03/2021,7717,Czechia,155
26/03/2021,7932,Czechia,160
25/03/2021,8853,Czechia,183
24/03/2021,10971,Czechia,193
23/03/2021,8245,Czechia,210
22/03/2021,2391,Czechia,191
21/03/2021,5488,Czechia,184
20/03/2021,9718,Czechia,173
19/03/2021,10668,Czechia,213
18/03/2021,12032,Czechia,198
17/03/2021,14031,Czechia,218
16/03/2021,10635,Czechia,237
15/03/2021,3335,Czechia,229
14/03/2021,7031,Czechia,178
13/03/2021,14977,Czechia,211
12/03/2021,11248,Czechia,229
11/03/2021,14546,Czechia,228
10/03/2021,15363,Czechia,229
09/03/2021,10662,Czechia,236
08/03/2021,3984,Czechia,202
07/03/2021,9131,Czechia,208
06/03/2021,13171,Czechia,184
05/03/2021,14654,Czechia,217
04/03/2021,15248,Czechia,201
03/03/2021,16801,Czechia,191
02/03/2021,12343,Czechia,204
01/03/2021,1240696,Czechia,20984
04/10/2021,368,Denmark,0
03/10/2021,426,Denmark,4
02/10/2021,441,Denmark,3
01/10/2021,427,Denmark,2
30/09/2021,542,Denmark,2
29/09/2021,457,Denmark,6
28/09/2021,333,Denmark,4
27/09/2021,353,Denmark,2
26/09/2021,358,Denmark,0
25/09/2021,382,Denmark,2
24/09/2021,341,Denmark,4
23/09/2021,346,Denmark,1
22/09/2021,344,Denmark,3
21/09/2021,268,Denmark,2
20/09/2021,252,Denmark,3
19/09/2021,325,Denmark,3
18/09/2021,324,Denmark,3
17/09/2021,313,Denmark,2
16/09/2021,370,Denmark,3
15/09/2021,425,Denmark,0
14/09/2021,263,Denmark,3
13/09/2021,434,Denmark,0
12/09/2021,386,Denmark,3
11/09/2021,557,Denmark,4
10/09/2021,591,Denmark,5
09/09/2021,514,Denmark,5
08/09/2021,451,Denmark,2
07/09/2021,461,Denmark,2
06/09/2021,632,Denmark,0
05/09/2021,438,Denmark,3
04/09/2021,697,Denmark,3
03/09/2021,694,Denmark,0
02/09/2021,825,Denmark,0
01/09/2021,843,Denmark,4
31/08/2021,762,Denmark,0
30/08/2021,737,Denmark,3
29/08/2021,877,Denmark,1
28/08/2021,925,Denmark,3
27/08/2021,982,Denmark,2
26/08/2021,987,Denmark,3
25/08/2021,1340,Denmark,1
24/08/2021,774,Denmark,1
23/08/2021,720,Denmark,2
22/08/2021,1024,Denmark,1
21/08/2021,923,Denmark,1
20/08/2021,984,Denmark,0
19/08/2021,1193,Denmark,0
18/08/2021,886,Denmark,2
17/08/2021,959,Denmark,0
16/08/2021,850,Denmark,1
15/08/2021,917,Denmark,1
14/08/2021,1038,Denmark,3
13/08/2021,1085,Denmark,1
12/08/2021,1162,Denmark,0
11/08/2021,1004,Denmark,2
10/08/2021,935,Denmark,0
09/08/2021,821,Denmark,0
08/08/2021,946,Denmark,0
07/08/2021,865,Denmark,0
06/08/2021,932,Denmark,2
05/08/2021,927,Denmark,0
04/08/2021,810,Denmark,0
03/08/2021,785,Denmark,1
02/08/2021,893,Denmark,0
01/08/2021,739,Denmark,1
31/07/2021,1085,Denmark,0
30/07/2021,848,Denmark,1
29/07/2021,1284,Denmark,1
28/07/2021,559,Denmark,3
27/07/2021,772,Denmark,1
26/07/2021,644,Denmark,0
25/07/2021,749,Denmark,0
24/07/2021,707,Denmark,0
23/07/2021,805,Denmark,0
22/07/2021,851,Denmark,0
21/07/2021,820,Denmark,0
20/07/2021,844,Denmark,0
19/07/2021,641,Denmark,0
18/07/2021,1030,Denmark,1
17/07/2021,960,Denmark,1
16/07/2021,1141,Denmark,1
15/07/2021,1202,Denmark,0
14/07/2021,1055,Denmark,0
13/07/2021,848,Denmark,0
12/07/2021,609,Denmark,0
11/07/2021,520,Denmark,1
10/07/2021,551,Denmark,0
09/07/2021,658,Denmark,0
08/07/2021,689,Denmark,0
07/07/2021,542,Denmark,1
06/07/2021,337,Denmark,0
05/07/2021,392,Denmark,0
04/07/2021,447,Denmark,1
03/07/2021,326,Denmark,1
02/07/2021,475,Denmark,1
01/07/2021,340,Denmark,0
30/06/2021,243,Denmark,1
29/06/2021,151,Denmark,1
28/06/2021,174,Denmark,1
27/06/2021,195,Denmark,0
26/06/2021,222,Denmark,0
25/06/2021,173,Denmark,0
24/06/2021,223,Denmark,0
23/06/2021,155,Denmark,0
22/06/2021,149,Denmark,1
21/06/2021,189,Denmark,0
20/06/2021,243,Denmark,2
19/06/2021,203,Denmark,0
18/06/2021,331,Denmark,1
17/06/2021,353,Denmark,0
16/06/2021,222,Denmark,1
15/06/2021,237,Denmark,1
14/06/2021,315,Denmark,0
13/06/2021,437,Denmark,2
12/06/2021,418,Denmark,1
11/06/2021,475,Denmark,2
10/06/2021,904,Denmark,0
09/06/2021,377,Denmark,0
08/06/2021,459,Denmark,2
07/06/2021,853,Denmark,0
06/06/2021,592,Denmark,1
05/06/2021,927,Denmark,0
04/06/2021,1028,Denmark,1
03/06/2021,954,Denmark,0
02/06/2021,908,Denmark,0
01/06/2021,844,Denmark,0
31/05/2021,949,Denmark,0
30/05/2021,1038,Denmark,4
29/05/2021,997,Denmark,1
28/05/2021,1119,Denmark,0
27/05/2021,1073,Denmark,1
26/05/2021,794,Denmark,1
25/05/2021,919,Denmark,1
24/05/2021,835,Denmark,0
23/05/2021,751,Denmark,2
22/05/2021,1351,Denmark,0
21/05/2021,1214,Denmark,1
20/05/2021,1088,Denmark,2
19/05/2021,916,Denmark,0
18/05/2021,836,Denmark,1
17/05/2021,964,Denmark,0
16/05/2021,1074,Denmark,3
15/05/2021,951,Denmark,0
14/05/2021,1355,Denmark,0
13/05/2021,1246,Denmark,0
12/05/2021,925,Denmark,2
11/05/2021,932,Denmark,0
10/05/2021,874,Denmark,0
09/05/2021,677,Denmark,2
08/05/2021,1023,Denmark,2
07/05/2021,1012,Denmark,1
06/05/2021,988,Denmark,1
05/05/2021,809,Denmark,1
04/05/2021,761,Denmark,0
03/05/2021,867,Denmark,1
02/05/2021,617,Denmark,4
01/05/2021,874,Denmark,2
30/04/2021,769,Denmark,2
29/04/2021,835,Denmark,2
28/04/2021,624,Denmark,2
27/04/2021,704,Denmark,2
26/04/2021,612,Denmark,1
25/04/2021,547,Denmark,2
24/04/2021,702,Denmark,5
23/04/2021,893,Denmark,2
22/04/2021,803,Denmark,2
21/04/2021,691,Denmark,4
20/04/2021,741,Denmark,4
19/04/2021,902,Denmark,3
18/04/2021,724,Denmark,0
17/04/2021,677,Denmark,3
16/04/2021,798,Denmark,2
15/04/2021,663,Denmark,1
14/04/2021,563,Denmark,3
13/04/2021,514,Denmark,2
12/04/2021,691,Denmark,2
11/04/2021,755,Denmark,3
10/04/2021,698,Denmark,0
09/04/2021,717,Denmark,1
08/04/2021,614,Denmark,3
07/04/2021,520,Denmark,2
06/04/2021,479,Denmark,1
05/04/2021,600,Denmark,1
04/04/2021,745,Denmark,4
03/04/2021,708,Denmark,1
02/04/2021,662,Denmark,4
01/04/2021,701,Denmark,2
31/03/2021,1210,Denmark,2
30/03/2021,679,Denmark,1
29/03/2021,964,Denmark,1
28/03/2021,416,Denmark,2
27/03/2021,789,Denmark,2
26/03/2021,814,Denmark,5
25/03/2021,-2001,Denmark,1
24/03/2021,754,Denmark,1
23/03/2021,772,Denmark,2
22/03/2021,657,Denmark,1
21/03/2021,590,Denmark,2
20/03/2021,843,Denmark,0
19/03/2021,786,Denmark,1
18/03/2021,787,Denmark,1
17/03/2021,771,Denmark,2
16/03/2021,612,Denmark,2
15/03/2021,541,Denmark,1
14/03/2021,613,Denmark,3
13/03/2021,645,Denmark,3
12/03/2021,862,Denmark,2
11/03/2021,2007,Denmark,1
10/03/2021,527,Denmark,0
09/03/2021,425,Denmark,2
08/03/2021,513,Denmark,2
07/03/2021,394,Denmark,0
06/03/2021,614,Denmark,3
05/03/2021,520,Denmark,4
04/03/2021,574,Denmark,3
03/03/2021,532,Denmark,2
02/03/2021,497,Denmark,4
01/03/2021,211195,Denmark,2361
04/10/2021,538,Estonia,0
03/10/2021,629,Estonia,6
02/10/2021,742,Estonia,0
01/10/2021,729,Estonia,0
30/09/2021,788,Estonia,6
29/09/2021,747,Estonia,0
28/09/2021,796,Estonia,5
27/09/2021,390,Estonia,2
26/09/2021,465,Estonia,1
25/09/2021,642,Estonia,0
24/09/2021,548,Estonia,8
23/09/2021,589,Estonia,0
22/09/2021,687,Estonia,2
21/09/2021,463,Estonia,5
20/09/2021,366,Estonia,2
19/09/2021,462,Estonia,1
18/09/2021,391,Estonia,3
17/09/2021,532,Estonia,2
16/09/2021,510,Estonia,5
15/09/2021,524,Estonia,2
14/09/2021,473,Estonia,0
13/09/2021,177,Estonia,1
12/09/2021,329,Estonia,2
11/09/2021,493,Estonia,1
10/09/2021,540,Estonia,2
09/09/2021,467,Estonia,2
08/09/2021,488,Estonia,3
07/09/2021,389,Estonia,0
06/09/2021,213,Estonia,1
05/09/2021,255,Estonia,4
04/09/2021,352,Estonia,2
03/09/2021,344,Estonia,0
02/09/2021,474,Estonia,2
01/09/2021,407,Estonia,2
31/08/2021,357,Estonia,0
30/08/2021,255,Estonia,4
29/08/2021,330,Estonia,0
28/08/2021,322,Estonia,0
27/08/2021,351,Estonia,1
26/08/2021,404,Estonia,1
25/08/2021,397,Estonia,0
24/08/2021,414,Estonia,0
23/08/2021,319,Estonia,4
22/08/2021,101,Estonia,0
21/08/2021,218,Estonia,0
20/08/2021,331,Estonia,0
19/08/2021,357,Estonia,0
18/08/2021,286,Estonia,0
17/08/2021,359,Estonia,2
16/08/2021,163,Estonia,0
15/08/2021,202,Estonia,0
14/08/2021,290,Estonia,0
13/08/2021,272,Estonia,0
12/08/2021,372,Estonia,0
11/08/2021,344,Estonia,2
10/08/2021,289,Estonia,0
09/08/2021,147,Estonia,0
08/08/2021,126,Estonia,0
07/08/2021,230,Estonia,1
06/08/2021,241,Estonia,0
05/08/2021,258,Estonia,3
04/08/2021,243,Estonia,1
03/08/2021,207,Estonia,0
02/08/2021,86,Estonia,0
01/08/2021,128,Estonia,0
31/07/2021,249,Estonia,0
30/07/2021,197,Estonia,1
29/07/2021,220,Estonia,0
28/07/2021,174,Estonia,0
27/07/2021,193,Estonia,0
26/07/2021,66,Estonia,0
25/07/2021,90,Estonia,0
24/07/2021,6,Estonia,0
23/07/2021,183,Estonia,0
22/07/2021,120,Estonia,0
21/07/2021,96,Estonia,0
20/07/2021,81,Estonia,0
19/07/2021,34,Estonia,0
18/07/2021,41,Estonia,0
17/07/2021,64,Estonia,0
16/07/2021,62,Estonia,0
15/07/2021,63,Estonia,1
14/07/2021,56,Estonia,0
13/07/2021,54,Estonia,0
12/07/2021,21,Estonia,0
11/07/2021,27,Estonia,0
10/07/2021,64,Estonia,0
09/07/2021,39,Estonia,0
08/07/2021,58,Estonia,0
07/07/2021,42,Estonia,0
06/07/2021,50,Estonia,0
05/07/2021,19,Estonia,1
04/07/2021,27,Estonia,0
03/07/2021,38,Estonia,0
02/07/2021,38,Estonia,0
01/07/2021,21,Estonia,0
30/06/2021,36,Estonia,0
29/06/2021,45,Estonia,0
28/06/2021,15,Estonia,0
27/06/2021,27,Estonia,0
26/06/2021,33,Estonia,0
25/06/2021,10,Estonia,0
24/06/2021,18,Estonia,0
23/06/2021,25,Estonia,0
22/06/2021,37,Estonia,1
21/06/2021,12,Estonia,0
20/06/2021,25,Estonia,1
19/06/2021,30,Estonia,0
18/06/2021,56,Estonia,0
17/06/2021,37,Estonia,1
16/06/2021,59,Estonia,0
15/06/2021,61,Estonia,0
14/06/2021,28,Estonia,0
13/06/2021,37,Estonia,0
12/06/2021,55,Estonia,0
11/06/2021,54,Estonia,0
10/06/2021,54,Estonia,2
09/06/2021,68,Estonia,0
08/06/2021,86,Estonia,0
07/06/2021,37,Estonia,1
06/06/2021,51,Estonia,1
05/06/2021,63,Estonia,2
04/06/2021,96,Estonia,0
03/06/2021,105,Estonia,1
02/06/2021,129,Estonia,1
01/06/2021,131,Estonia,6
31/05/2021,58,Estonia,1
30/05/2021,62,Estonia,1
29/05/2021,127,Estonia,3
28/05/2021,139,Estonia,3
27/05/2021,144,Estonia,2
26/05/2021,185,Estonia,1
25/05/2021,160,Estonia,0
24/05/2021,77,Estonia,1
23/05/2021,103,Estonia,0
22/05/2021,180,Estonia,5
21/05/2021,225,Estonia,3
20/05/2021,327,Estonia,0
19/05/2021,257,Estonia,3
18/05/2021,294,Estonia,7
17/05/2021,153,Estonia,0
16/05/2021,131,Estonia,2
15/05/2021,280,Estonia,3
14/05/2021,278,Estonia,5
13/05/2021,300,Estonia,2
12/05/2021,368,Estonia,4
11/05/2021,359,Estonia,2
10/05/2021,211,Estonia,3
09/05/2021,225,Estonia,6
08/05/2021,372,Estonia,2
07/05/2021,382,Estonia,6
06/05/2021,366,Estonia,4
05/05/2021,437,Estonia,6
04/05/2021,401,Estonia,5
03/05/2021,258,Estonia,4
02/05/2021,235,Estonia,2
01/05/2021,431,Estonia,8
30/04/2021,362,Estonia,10
29/04/2021,425,Estonia,0
28/04/2021,396,Estonia,0
